sequence,condition,reference_image,test_image,pair,reference_keypoints,test_keypoints,raw_ratio_matches,match_count,correct_matches,visible_reference,precision,recall,mean_error,mma_score,mma_at_3,mma_at_1,mma_at_2,mma_at_3,mma_at_5,mma_at_8,mma_at_10,reference_extract_s,test_extract_s,match_s,pair_total_s
v_graffiti,viewpoint,1,2,1->2,2674,3062,1099,1035,996,2448,0.9623188405797102,0.4068627450980392,5.472849110829948,0.9207729468599033,0.9623188405797102,0.7101449275362319,0.9342995169082126,0.9623188405797102,0.970048309178744,0.9739130434782609,0.9739130434782609,0.21892420000222046,0.11149039999872912,0.08793380000133766,0.41834840000228724
v_graffiti,viewpoint,1,3,1->3,2674,3506,520,473,367,2656,0.7758985200845666,0.1381777108433735,30.14376668259138,0.7205778717406623,0.7758985200845666,0.2769556025369979,0.5665961945031712,0.7758985200845666,0.8879492600422833,0.9069767441860465,0.9090909090909091,0.21892420000222046,0.21131729999979143,0.09301450000202749,0.5232560000040394
v_graffiti,viewpoint,1,4,1->4,2674,3668,139,111,47,2470,0.42342342342342343,0.01902834008097166,125.64218678240341,0.42792792792792783,0.42342342342342343,0.25225225225225223,0.38738738738738737,0.42342342342342343,0.45045045045045046,0.5225225225225225,0.5315315315315315,0.21892420000222046,0.20908760000020266,0.09740960000272025,0.5254214000051434
v_graffiti,viewpoint,1,5,1->5,2674,3923,87,64,2,2302,0.03125,0.0008688097306689834,251.74229666300462,0.044270833333333336,0.03125,0.015625,0.03125,0.03125,0.03125,0.078125,0.078125,0.21892420000222046,0.1788142000004882,0.10598920000120415,0.5037276000039128
v_graffiti,viewpoint,1,6,1->6,2674,4792,49,37,1,2499,0.02702702702702703,0.00040016006402561027,290.7212800701294,0.04504504504504505,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.21892420000222046,0.28714830000171787,0.12206089999745018,0.6281334000013885
v_home,viewpoint,1,2,1->2,7019,6717,1130,1059,981,6915,0.9263456090651558,0.1418655097613883,15.73433555820568,0.8833805476864965,0.9263456090651558,0.6506137865911237,0.890462700661001,0.9263456090651558,0.9367327667610954,0.9461756373937678,0.9499527856468366,0.3581816000005347,0.2443691000007675,0.4360642999999982,1.0386150000013004
v_home,viewpoint,1,3,1->3,7019,5067,427,379,291,5810,0.7678100263852242,0.05008605851979346,40.43650774595344,0.6701846965699209,0.7678100263852242,0.20844327176781002,0.5857519788918206,0.7678100263852242,0.8073878627968337,0.820580474934037,0.8311345646437994,0.3581816000005347,0.4270294999987527,0.32622170000104234,1.1114328000003297
v_home,viewpoint,1,4,1->4,7019,5705,1261,1200,1118,7019,0.9316666666666666,0.15928194899558343,13.655512390607582,0.8818055555555556,0.9316666666666666,0.6041666666666666,0.9075,0.9316666666666666,0.9466666666666667,0.95,0.9508333333333333,0.3581816000005347,0.40368800000214833,0.36982960000023013,1.1316992000029131
v_home,viewpoint,1,5,1->5,7019,3996,265,219,90,6018,0.410958904109589,0.014955134596211365,101.71323356527735,0.42922374429223736,0.410958904109589,0.0639269406392694,0.2602739726027397,0.410958904109589,0.5296803652968036,0.6301369863013698,0.680365296803653,0.3581816000005347,0.3752194000007876,0.2650281999995059,0.9984292000008281
v_home,viewpoint,1,6,1->6,7019,6283,2590,2494,2447,6993,0.9811547714514836,0.34992134992134993,4.84214145898342,0.9743384121892542,0.9811547714514836,0.9442662389735365,0.9759422614274258,0.9811547714514836,0.9811547714514836,0.9815557337610264,0.9819566960705693,0.3581816000005347,0.4249247000007017,0.406146199999057,1.1892525000002934
v_laptop,viewpoint,1,2,1->2,1892,1437,1081,1053,1049,1890,0.9962013295346629,0.555026455026455,0.6026964911276046,0.99556821779044,0.9962013295346629,0.9886039886039886,0.9943019943019943,0.9962013295346629,0.9981006647673314,0.9981006647673314,0.9981006647673314,0.2391985000031127,0.14983370000118157,0.029279800000949763,0.41831200000524404
v_laptop,viewpoint,1,3,1->3,1892,1041,714,681,668,1891,0.9809104258443465,0.3532522474881015,2.9766640686274743,0.9813999021047479,0.9809104258443465,0.9676945668135095,0.9809104258443465,0.9809104258443465,0.9853157121879589,0.9853157121879589,0.9882525697503671,0.2391985000031127,0.09203779999734252,0.025238300000637537,0.35647460000109277
v_laptop,viewpoint,1,4,1->4,1892,930,567,542,532,1888,0.981549815498155,0.2817796610169492,3.322125568817941,0.9824723247232473,0.981549815498155,0.9704797047970479,0.9797047970479705,0.981549815498155,0.985239852398524,0.988929889298893,0.988929889298893,0.2391985000031127,0.09636159999718075,0.01962450000064564,0.3551846000009391
v_laptop,viewpoint,1,5,1->5,1892,992,583,557,546,1887,0.9802513464991023,0.2893481717011129,5.265345227889683,0.9793536804308798,0.9802513464991023,0.9676840215439856,0.9802513464991023,0.9802513464991023,0.9802513464991023,0.9838420107719928,0.9838420107719928,0.2391985000031127,0.12134619999778806,0.02049759999863454,0.3810422999995353
v_laptop,viewpoint,1,6,1->6,1892,1214,714,690,676,1888,0.9797101449275363,0.3580508474576271,2.681293482838905,0.9768115942028985,0.9797101449275363,0.946376811594203,0.9782608695652174,0.9797101449275363,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.2391985000031127,0.09178760000213515,0.023588700001710095,0.35457480000695796
v_london,viewpoint,1,2,1->2,19456,19997,9176,9052,8998,16268,0.9940344675209898,0.5531104007868207,1.489696819437333,0.9895603181617322,0.9940344675209898,0.965090587715422,0.9913831197525409,0.9940344675209898,0.9951391957578436,0.9956915598762704,0.9960229783473266,0.4748022000021592,0.44276710000121966,4.0259555999982695,4.943524900001648
v_london,viewpoint,1,3,1->3,19456,17411,5683,5594,5538,15830,0.9899892742223811,0.3498420720151611,3.174858596343966,0.9803956620188298,0.9899892742223811,0.9277797640328924,0.9860564890954594,0.9899892742223811,0.9923131927064712,0.992849481587415,0.993385770468359,0.4748022000021592,0.5586001000010583,3.303476100001717,4.3368784000049345
v_london,viewpoint,1,4,1->4,19456,16389,4516,4451,4370,17933,0.9818018422826331,0.24368482685551776,4.142720970545854,0.9566015127686663,0.9818018422826331,0.8220624578746349,0.966973713772186,0.9818018422826331,0.9874185576274994,0.9905639182206246,0.9907885868344193,0.4748022000021592,0.6056166000016674,3.553163399999903,4.63358220000373
v_london,viewpoint,1,5,1->5,19456,12581,4012,3937,3881,17145,0.9857759715519431,0.226363371245261,4.955101020051054,0.9655829311658625,0.9857759715519431,0.8656337312674626,0.9728219456438912,0.9857759715519431,0.9885699771399543,0.9903479806959614,0.9903479806959614,0.4748022000021592,0.28254710000328487,2.6832680000006803,3.4406173000061244
v_london,viewpoint,1,6,1->6,19456,10427,3753,3674,3627,18006,0.9872074033750681,0.20143285571476174,3.0004746217583897,0.9637996733805118,0.9872074033750681,0.8424060968971149,0.977408818726184,0.9872074033750681,0.9910179640718563,0.9923788786064235,0.9923788786064235,0.4748022000021592,0.26380730000164476,2.0273978000004718,2.7660073000042757
v_machines,viewpoint,1,2,1->2,5800,4782,1656,1585,1300,5178,0.8201892744479495,0.2510621861722673,13.3218376808816,0.7398527865404837,0.8201892744479495,0.1747634069400631,0.5520504731861199,0.8201892744479495,0.9545741324921135,0.9678233438485805,0.9697160883280758,0.19874569999956293,0.18860380000114674,0.2773317999999563,0.6646813000006659
v_machines,viewpoint,1,3,1->3,5800,3759,365,319,168,5131,0.5266457680250783,0.03274215552523874,103.31188785673223,0.5370950888192267,0.5266457680250783,0.07210031347962383,0.3072100313479624,0.5266457680250783,0.7304075235109718,0.7899686520376176,0.7962382445141066,0.19874569999956293,0.18515950000073644,0.2111984000002849,0.5951036000005843
v_machines,viewpoint,1,4,1->4,5800,3606,1549,1454,1307,5800,0.8988995873452544,0.2253448275862069,11.291605965788824,0.7810637322329207,0.8988995873452544,0.24209078404401652,0.6464924346629987,0.8988995873452544,0.9628610729023384,0.9669876203576341,0.969050894085282,0.19874569999956293,0.18596220000108588,0.1985433000008925,0.5832512000015413
v_machines,viewpoint,1,5,1->5,5800,2984,321,263,143,5518,0.5437262357414449,0.025915186661833997,76.54692374069832,0.523447401774398,0.5437262357414449,0.07604562737642585,0.30038022813688214,0.5437262357414449,0.688212927756654,0.7642585551330798,0.7680608365019012,0.19874569999956293,0.18939750000208733,0.16588290000072448,0.5540261000023747
v_machines,viewpoint,1,6,1->6,5800,3711,1885,1788,1726,5800,0.9653243847874721,0.29758620689655174,6.890289590517178,0.9415548098434005,0.9653243847874721,0.8087248322147651,0.9558165548098434,0.9653243847874721,0.9714765100671141,0.9737136465324385,0.9742729306487695,0.19874569999956293,0.21047120000002906,0.20758610000120825,0.6168030000008002
v_man,viewpoint,1,2,1->2,2699,2512,739,716,576,2407,0.8044692737430168,0.2393020357291234,12.561995517847055,0.7660614525139664,0.8044692737430168,0.29329608938547486,0.6759776536312849,0.8044692737430168,0.9134078212290503,0.9511173184357542,0.9581005586592178,0.23290329999872483,0.22356050000234973,0.06277020000197808,0.5192340000030526
v_man,viewpoint,1,3,1->3,2699,2021,263,242,132,2601,0.5454545454545454,0.05074971164936563,47.96011500152027,0.5702479338842975,0.5454545454545454,0.10330578512396695,0.38016528925619836,0.5454545454545454,0.6900826446280992,0.8388429752066116,0.8636363636363636,0.23290329999872483,0.21404869999969378,0.05211960000087856,0.4990715999992972
v_man,viewpoint,1,4,1->4,2699,2095,110,91,34,2347,0.37362637362637363,0.014486578610992756,248.28308353210485,0.3846153846153846,0.37362637362637363,0.12087912087912088,0.25274725274725274,0.37362637362637363,0.45054945054945056,0.5384615384615384,0.5714285714285714,0.23290329999872483,0.21066799999971408,0.05330420000245795,0.49687550000089686
v_man,viewpoint,1,5,1->5,2699,1804,573,527,384,2330,0.7286527514231499,0.1648068669527897,23.861502796405876,0.6635041113219482,0.7286527514231499,0.09108159392789374,0.3870967741935484,0.7286527514231499,0.8937381404174574,0.9392789373814042,0.9411764705882353,0.23290329999872483,0.21240390000093612,0.04632119999951101,0.49162839999917196
v_man,viewpoint,1,6,1->6,2699,2408,602,584,461,2512,0.7893835616438356,0.18351910828025478,13.09371933510691,0.7594178082191781,0.7893835616438356,0.3116438356164384,0.6232876712328768,0.7893835616438356,0.922945205479452,0.952054794520548,0.9571917808219178,0.23290329999872483,0.22270559999742545,0.059650899998814566,0.5152597999949649
v_maskedman,viewpoint,1,2,1->2,2137,1513,461,433,420,2088,0.9699769053117783,0.20114942528735633,5.784805954078387,0.9045419553502695,0.9699769053117783,0.5866050808314087,0.9191685912240185,0.9699769053117783,0.9815242494226328,0.9838337182448037,0.9861431870669746,0.11539849999826401,0.11357990000033169,0.03030389999912586,0.25928229999772157
v_maskedman,viewpoint,1,3,1->3,2137,1483,429,400,379,2096,0.9475,0.1808206106870229,13.07884667885869,0.9045833333333334,0.9475,0.6825,0.9125,0.9475,0.9575,0.9625,0.965,0.11539849999826401,0.11363600000186125,0.03124019999813754,0.2602746999982628
v_maskedman,viewpoint,1,4,1->4,2137,2284,541,532,503,2075,0.9454887218045113,0.24240963855421688,7.879215329130159,0.8493107769423559,0.9454887218045113,0.39473684210526316,0.8214285714285714,0.9454887218045113,0.9736842105263158,0.9793233082706767,0.981203007518797,0.11539849999826401,0.11699130000124569,0.04606399999829591,0.2784537999978056
v_maskedman,viewpoint,1,5,1->5,2137,2267,679,660,633,2104,0.9590909090909091,0.30085551330798477,5.235794884250763,0.8568181818181819,0.9590909090909091,0.43787878787878787,0.8181818181818182,0.9590909090909091,0.9727272727272728,0.9757575757575757,0.9772727272727273,0.11539849999826401,0.11703769999803626,0.045680700000957586,0.27811689999725786
v_maskedman,viewpoint,1,6,1->6,2137,2619,73,70,49,1902,0.7,0.02576235541535226,67.16253535847295,0.6857142857142858,0.7,0.34285714285714286,0.6,0.7,0.8142857142857143,0.8285714285714286,0.8285714285714286,0.11539849999826401,0.11699229999794625,0.051301100000273436,0.2836918999964837
v_pomegranate,viewpoint,1,2,1->2,9564,8313,1783,1758,1445,9371,0.8219567690557452,0.15419912495998292,7.563481420233043,0.7430792567311338,0.8219567690557452,0.17007963594994313,0.5341296928327645,0.8219567690557452,0.9641638225255973,0.9835039817974972,0.984641638225256,0.24609030000283383,0.2491169999993872,0.7530459000008705,1.2482532000030915
v_pomegranate,viewpoint,1,3,1->3,9564,7760,1793,1752,1373,9543,0.783675799086758,0.14387509169024415,7.109016817306212,0.7504756468797565,0.783675799086758,0.21860730593607305,0.615296803652968,0.783675799086758,0.9309360730593608,0.9731735159817352,0.9811643835616438,0.24609030000283383,0.2660358999964956,0.7039499000020442,1.2160761000013736
v_pomegranate,viewpoint,1,4,1->4,9564,6906,2027,1983,1868,9564,0.9420070600100857,0.19531576746131327,5.369939450074803,0.8799798285426123,0.9420070600100857,0.5501765002521433,0.8416540595057993,0.9420070600100857,0.9737771053958648,0.9848714069591528,0.9873928391326273,0.24609030000283383,0.26122469999972964,0.6000966999999946,1.107411700002558
v_pomegranate,viewpoint,1,5,1->5,9564,3964,1495,1435,1227,9511,0.8550522648083624,0.1290085164546315,12.058852407527128,0.7713124274099883,0.8550522648083624,0.2048780487804878,0.6501742160278746,0.8550522648083624,0.9672473867595819,0.9749128919860627,0.975609756097561,0.24609030000283383,0.23398029999952996,0.3399334000023373,0.8200040000047011
v_pomegranate,viewpoint,1,6,1->6,9564,3796,1396,1344,1215,9515,0.9040178571428571,0.12769311613242249,11.584753426288222,0.7889384920634921,0.9040178571428571,0.24107142857142858,0.6785714285714286,0.9040178571428571,0.9605654761904762,0.9747023809523809,0.9747023809523809,0.24609030000283383,0.23479009999937261,0.32598569999754545,0.8068660999997519
v_posters,viewpoint,1,2,1->2,18199,9780,3075,2811,2648,18199,0.9420135183208822,0.14550250013737018,19.906805947970195,0.9121902051464486,0.9420135183208822,0.7577374599786553,0.9320526503023835,0.9420135183208822,0.9452152258982568,0.9473496976165066,0.9487726787620064,0.43127370000001974,0.201207300000533,1.6737261999987822,2.306207199999335
v_posters,viewpoint,1,3,1->3,18199,10493,3762,3468,3315,18088,0.9558823529411765,0.18327067669172933,11.670195612678326,0.9025374855824683,0.9558823529411765,0.6807958477508651,0.8852364475201846,0.9558823529411765,0.9636678200692042,0.9645328719723183,0.9651095732410612,0.43127370000001974,0.21105499999976018,1.752269200002047,2.394597900001827
v_posters,viewpoint,1,4,1->4,18199,11140,3999,3739,3596,18199,0.9617544798074351,0.19759327435573384,13.948525421977164,0.9388428278505839,0.9617544798074351,0.8245520192564857,0.9558705536239637,0.9617544798074351,0.9628242845680663,0.9636266381385398,0.9644289917090131,0.43127370000001974,0.22067429999879096,1.8601982000000135,2.512146199998824
v_posters,viewpoint,1,5,1->5,18199,11164,1982,1704,1371,17704,0.8045774647887324,0.07744012652507908,39.609337392050094,0.7509780907668232,0.8045774647887324,0.3562206572769953,0.6778169014084507,0.8045774647887324,0.8849765258215962,0.8908450704225352,0.8914319248826291,0.43127370000001974,0.2275733999995282,1.8946403000009013,2.5534874000004493
v_posters,viewpoint,1,6,1->6,18199,10152,1221,1080,652,17422,0.6037037037037037,0.03742394673401447,35.389554899171436,0.6753086419753086,0.6037037037037037,0.37962962962962965,0.5138888888888888,0.6037037037037037,0.7759259259259259,0.887962962962963,0.8907407407407407,0.43127370000001974,0.20751579999705427,1.744535599998926,2.383325099996
v_samples,viewpoint,1,2,1->2,7702,4471,2112,2024,1965,7702,0.9708498023715415,0.255128538042067,8.55906880407834,0.9514986824769435,0.9708498023715415,0.8473320158102767,0.9575098814229249,0.9708498023715415,0.9767786561264822,0.9782608695652174,0.9782608695652174,0.3303431999993336,0.22504909999770462,0.31659679999938817,0.8719890999964264
v_samples,viewpoint,1,3,1->3,7702,5054,2122,2047,1984,7629,0.9692232535417684,0.26006029623803906,8.429688485623647,0.9360853281224557,0.9692232535417684,0.764533463605276,0.9511480214948705,0.9692232535417684,0.9765510503175379,0.9775280898876404,0.9775280898876404,0.3303431999993336,0.23184450000189827,0.34795280000253115,0.910140500003763
v_samples,viewpoint,1,4,1->4,7702,5092,1390,1329,1247,7658,0.9382994732881866,0.16283624967354401,15.615034886420217,0.9001755706044645,0.9382994732881866,0.6862302483069977,0.9044394281414597,0.9382994732881866,0.9548532731376975,0.9578630549285176,0.9593679458239278,0.3303431999993336,0.2473497999999381,0.3554330000006303,0.933125999999902
v_samples,viewpoint,1,5,1->5,7702,4664,1759,1695,1627,7484,0.959882005899705,0.21739711384286478,11.603202491421087,0.928220255653884,0.959882005899705,0.7699115044247787,0.9368731563421829,0.959882005899705,0.9651917404129794,0.9687315634218289,0.9687315634218289,0.3303431999993336,0.22850819999803207,0.32413760000054026,0.8829889999979059
v_samples,viewpoint,1,6,1->6,7702,4630,1096,1026,955,7593,0.9307992202729045,0.12577373897010405,13.541776304408025,0.8910006497725796,0.9307992202729045,0.6510721247563352,0.8908382066276803,0.9307992202729045,0.9532163742690059,0.9600389863547758,0.9600389863547758,0.3303431999993336,0.22835739999936777,0.32103270000152406,0.8797333000002254
v_soldiers,viewpoint,1,2,1->2,618,451,189,181,170,516,0.9392265193370166,0.32945736434108525,5.841324684626427,0.8839779005524862,0.9392265193370166,0.580110497237569,0.856353591160221,0.9392265193370166,0.9613259668508287,0.9834254143646409,0.9834254143646409,0.21274780000021565,0.20342270000037388,0.0040662999999767635,0.4202368000005663
v_soldiers,viewpoint,1,3,1->3,618,550,149,143,129,549,0.9020979020979021,0.23497267759562843,8.31892149306381,0.8461538461538461,0.9020979020979021,0.5034965034965035,0.7552447552447552,0.9020979020979021,0.951048951048951,0.9790209790209791,0.986013986013986,0.21274780000021565,0.20348190000004251,0.004389800000353716,0.4206195000006119
v_soldiers,viewpoint,1,4,1->4,618,779,122,116,105,524,0.9051724137931034,0.20038167938931298,9.556221283877113,0.8520114942528737,0.9051724137931034,0.49137931034482757,0.8103448275862069,0.9051724137931034,0.9568965517241379,0.9741379310344828,0.9741379310344828,0.21274780000021565,0.19940309999947203,0.006036800001311349,0.41818770000099903
v_soldiers,viewpoint,1,5,1->5,618,1165,73,70,59,382,0.8428571428571429,0.1544502617801047,22.993624592632944,0.7976190476190476,0.8428571428571429,0.38571428571428573,0.7,0.8428571428571429,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.21274780000021565,0.21653240000159713,0.008652900000015507,0.4379331000018283
v_soldiers,viewpoint,1,6,1->6,618,1942,176,176,163,597,0.9261363636363636,0.2730318257956449,1.3018346589891414,0.8901515151515151,0.9261363636363636,0.5681818181818182,0.875,0.9261363636363636,0.9829545454545454,0.9943181818181818,0.9943181818181818,0.21274780000021565,0.2184847999997146,0.01292490000196267,0.4441575000018929
v_strand,viewpoint,1,2,1->2,5112,7125,2931,2860,2800,4979,0.9790209790209791,0.5623619200642699,4.970708318333597,0.9726107226107227,0.9790209790209791,0.9370629370629371,0.9734265734265735,0.9790209790209791,0.9814685314685314,0.9821678321678322,0.9825174825174825,0.23068079999939073,0.23279250000268803,0.36251590000028955,0.8259892000023683
v_strand,viewpoint,1,3,1->3,5112,3892,1783,1684,1200,4829,0.7125890736342043,0.24849865396562434,8.644889559478452,0.693091844813935,0.7125890736342043,0.19833729216152018,0.4804038004750594,0.7125890736342043,0.8818289786223278,0.9311163895486936,0.9542755344418052,0.23068079999939073,0.2460190000019793,0.18033459999787738,0.6570343999992474
v_strand,viewpoint,1,4,1->4,5112,3357,1301,1214,913,4909,0.7520593080724877,0.18598492564677124,15.321683688381162,0.6972817133443163,0.7520593080724877,0.12767710049423395,0.47775947281713343,0.7520593080724877,0.9003294892915981,0.9604612850082372,0.9654036243822076,0.23068079999939073,0.23791759999949136,0.15651029999935417,0.6251086999982363
v_strand,viewpoint,1,5,1->5,5112,2975,1275,1156,810,4990,0.7006920415224913,0.1623246492985972,14.729370104005744,0.6844002306805074,0.7006920415224913,0.092560553633218,0.5449826989619377,0.7006920415224913,0.8503460207612457,0.9541522491349481,0.9636678200692042,0.23068079999939073,0.22238669999933336,0.1403394999979355,0.5934069999966596
v_strand,viewpoint,1,6,1->6,5112,3094,755,684,392,4974,0.5730994152046783,0.07880981101728991,22.955181466993164,0.5903996101364523,0.5730994152046783,0.10964912280701754,0.34941520467836257,0.5730994152046783,0.7573099415204678,0.8640350877192983,0.8888888888888888,0.23068079999939073,0.22228489999906742,0.1434865000010177,0.5964521999994759
v_sunseason,viewpoint,1,2,1->2,15694,15644,8115,6997,6135,15566,0.8768043447191654,0.3941282281896441,61.36200881230478,0.8732790243437663,0.8768043447191654,0.8532228097756182,0.8740888952408175,0.8768043447191654,0.8782335286551379,0.8786622838359297,0.8786622838359297,0.3254484999997658,0.3270193999996991,2.238085400000273,2.8905532999997376
v_sunseason,viewpoint,1,3,1->3,15694,15524,5071,4121,3065,14996,0.7437515166221791,0.2043878367564684,129.00549690537892,0.7349348863544448,0.7437515166221791,0.6857558844940549,0.7342877942247027,0.7437515166221791,0.7478767289492841,0.7486047075952439,0.7493326862412036,0.3254484999997658,0.3319947999989381,2.2536106999978074,2.9110539999965113
v_sunseason,viewpoint,1,4,1->4,15694,17667,2414,1842,984,15236,0.5342019543973942,0.06458388028353898,220.73549983343912,0.5050669562070214,0.5342019543973942,0.31758957654723124,0.49348534201954397,0.5342019543973942,0.5586319218241043,0.5629750271444083,0.5635179153094463,0.3254484999997658,0.3464386999985436,2.4953049999967334,3.1671921999950428
v_sunseason,viewpoint,1,5,1->5,15694,16264,1776,1170,419,14382,0.3581196581196581,0.02913363927131136,338.516858692854,0.33433048433048435,0.3581196581196581,0.14102564102564102,0.2794871794871795,0.3581196581196581,0.40512820512820513,0.4111111111111111,0.4111111111111111,0.3254484999997658,0.37143290000312845,2.3131288000004133,3.0100102000033075
v_sunseason,viewpoint,1,6,1->6,15694,15941,1105,662,224,14155,0.338368580060423,0.015824796891557753,348.5973784305401,0.30161127895266865,0.338368580060423,0.04984894259818731,0.22205438066465258,0.338368580060423,0.39274924471299094,0.4033232628398791,0.4033232628398791,0.3254484999997658,0.3342590000029304,2.29415710000103,2.953864600003726
v_tabletop,viewpoint,1,2,1->2,10088,9085,2305,2228,2102,7465,0.9434470377019749,0.28158070997990625,23.323830223029926,0.8476959904248953,0.9434470377019749,0.39676840215439857,0.8599640933572711,0.9434470377019749,0.9609515260323159,0.9618491921005387,0.9631956912028725,0.2167967999994289,0.21016430000236141,0.8432788999998593,1.2702400000016496
v_tabletop,viewpoint,1,3,1->3,10088,10048,229,211,103,9341,0.4881516587677725,0.011026656674874211,210.4030851590761,0.4360189573459716,0.4881516587677725,0.14218009478672985,0.43601895734597157,0.4881516587677725,0.5118483412322274,0.5165876777251185,0.5213270142180095,0.2167967999994289,0.1964622999985295,0.9120781999990868,1.3253372999970452
v_tabletop,viewpoint,1,4,1->4,10088,9037,204,188,51,8733,0.2712765957446808,0.005839917554105119,341.7245718339542,0.2650709219858156,0.2712765957446808,0.1276595744680851,0.21808510638297873,0.2712765957446808,0.324468085106383,0.324468085106383,0.324468085106383,0.2167967999994289,0.20114100000137114,0.8866350000025705,1.3045728000033705
v_tabletop,viewpoint,1,5,1->5,10088,8345,187,147,42,9186,0.2857142857142857,0.0045721750489875895,321.5454880242365,0.26303854875283444,0.2857142857142857,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.29931972789115646,0.30612244897959184,0.30612244897959184,0.2167967999994289,0.20738340000025346,0.7468899000014062,1.1710701000010886
v_tabletop,viewpoint,1,6,1->6,10088,9485,205,179,62,8961,0.3463687150837989,0.0069188706617565,314.89985767368665,0.31843575418994413,0.3463687150837989,0.15083798882681565,0.2849162011173184,0.3463687150837989,0.3687150837988827,0.37988826815642457,0.37988826815642457,0.2167967999994289,0.2403325000013865,0.8722925999973086,1.329421899998124
v_talent,viewpoint,1,2,1->2,8232,5716,1449,1253,1107,8232,0.8834796488427773,0.13447521865889212,39.233073045047135,0.8405160947060389,0.8834796488427773,0.6161213088587391,0.8667198723064645,0.8834796488427773,0.8898643256185156,0.8930566640063847,0.8938547486033519,0.3992448000026343,0.2008918999999878,0.423107999999047,1.0232447000016691
v_talent,viewpoint,1,3,1->3,8232,6092,1385,1160,964,8232,0.8310344827586207,0.11710398445092322,51.85533382957347,0.7912356321839079,0.8310344827586207,0.5879310344827586,0.8068965517241379,0.8310344827586207,0.8387931034482758,0.8413793103448276,0.8413793103448276,0.3992448000026343,0.20426570000199717,0.4713755000011588,1.0748860000057903
v_talent,viewpoint,1,4,1->4,8232,6785,866,721,565,8232,0.7836338418862691,0.06863459669582118,72.19302400812411,0.7512713823393434,0.7836338418862691,0.5201109570041609,0.7434119278779473,0.7836338418862691,0.7988904299583911,0.8307905686546463,0.8307905686546463,0.3992448000026343,0.19840210000256775,0.49920379999821307,1.0968507000034151
v_talent,viewpoint,1,5,1->5,8232,5147,329,227,100,8090,0.44052863436123346,0.012360939431396786,197.29147455417325,0.4045521292217327,0.44052863436123346,0.1277533039647577,0.3303964757709251,0.44052863436123346,0.5022026431718062,0.5110132158590308,0.5154185022026432,0.3992448000026343,0.20781089999945834,0.4103289999984554,1.017384700000548
v_talent,viewpoint,1,6,1->6,8232,5811,989,809,595,8125,0.7354758961681088,0.07323076923076922,88.86508287183018,0.6901524515863205,0.7354758961681088,0.4746600741656366,0.6786155747836835,0.7354758961681088,0.7478368355995055,0.7515451174289246,0.7527812113720643,0.3992448000026343,0.20557479999843054,0.44964259999687783,1.0544621999979427
v_tempera,viewpoint,1,2,1->2,2454,1601,841,782,755,2454,0.9654731457800512,0.3076609616951915,4.137176005626195,0.9605711849957373,0.9654731457800512,0.9245524296675192,0.9526854219948849,0.9654731457800512,0.9705882352941176,0.9744245524296675,0.9757033248081841,0.19671110000126646,0.37172819999977946,0.053365400002803653,0.6218047000038496
v_tempera,viewpoint,1,3,1->3,2454,1615,602,555,519,2444,0.9351351351351351,0.2123567921440262,13.662425244245867,0.9123123123123124,0.9351351351351351,0.7639639639639639,0.9135135135135135,0.9351351351351351,0.9495495495495495,0.9531531531531532,0.9585585585585585,0.19671110000126646,0.32829750000018976,0.047159199999441626,0.5721678000008978
v_tempera,viewpoint,1,4,1->4,2454,1666,713,676,633,2454,0.9363905325443787,0.25794621026894865,11.296886463037417,0.9299802761341223,0.9363905325443787,0.8372781065088757,0.9127218934911243,0.9363905325443787,0.9571005917159763,0.9674556213017751,0.9689349112426036,0.19671110000126646,0.25316319999910775,0.05658939999921131,0.5064636999995855
v_tempera,viewpoint,1,5,1->5,2454,1819,392,369,339,2409,0.9186991869918699,0.14072229140722292,16.30865728116217,0.8929539295392953,0.9186991869918699,0.7127371273712737,0.8861788617886179,0.9186991869918699,0.9376693766937669,0.948509485094851,0.9539295392953929,0.19671110000126646,0.3874281999997038,0.07164369999736664,0.6557829999983369
v_tempera,viewpoint,1,6,1->6,2454,1040,70,53,29,2340,0.5471698113207547,0.012393162393162393,140.57335033224868,0.5062893081761006,0.5471698113207547,0.20754716981132076,0.49056603773584906,0.5471698113207547,0.5849056603773585,0.6037735849056604,0.6037735849056604,0.19671110000126646,0.23383710000052815,0.03283299999748124,0.46338119999927585
v_there,viewpoint,1,2,1->2,636,620,211,194,150,636,0.7731958762886598,0.2358490566037736,17.865027961170576,0.7869415807560137,0.7731958762886598,0.4845360824742268,0.711340206185567,0.7731958762886598,0.8865979381443299,0.9278350515463918,0.9381443298969072,0.5559528000012506,0.3809318000021449,0.005430000001069857,0.9423146000044653
v_there,viewpoint,1,3,1->3,636,2230,25,19,2,636,0.10526315789473684,0.0031446540880503146,363.3524164791155,0.13157894736842105,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.5559528000012506,0.29041570000117645,0.015515099999902304,0.8618836000023293
